BarnName,Index,DHIID,RFID,Lact#,DIM,Merit$,DateDue,Repr,PTAM,PTAFat,PTAPro,LctAvSCCS,SireCode,MGSCode,DamName,DamPTAM,DamPTAF,DamPTAP,DamMerit$
4593 ,4593,47TZH0217,,3,134,,9-23,,,,,0.5,,,,,,,
4595 ,4595,47TZB0685,,3,94,,10-13,,,,,0.1,,,,,,,
4596 ,4596,47TZB0687,,3,162,,8-04,P,,,,0.4,,,,,,,
4599 ,4599,47BHG5953,,2,313,,4-21,P,,,,1.4,,,,,,,
4601 ,4601,47TZV4368,,3,93,,10-13,,,,,0.1,,,,,,,
4602 ,4602,53689933,,3,88,,10-13,,,,,0.1,,,,,,,
4603 ,4603,42TBF4417,,3,69,,,,,,,0.1,,,,,,,
4606 ,4606,53689907,,3,271,,4-13,P,,,,2.2,,,,,,,
4608 ,4608,53689910,,3,156,,9-22,,,,,4.5,,,,,,,
4610 ,4610,53689913,,3,175,,8-10,P,,,,0.5,,,,,,,
4612 ,4612,42TBF4402,,3,135,,9-01,P,,,,5.3,,,,,,,
5006 ,5006,53290735,,5,284,,2-10,P,,,,0.6,,,,,,,
5023 ,5023,47TXC8966,,4,52,,,,,,,1.1,,,4207,,,,
5043 ,5043,47TYY0545,,3,337,,7-28,P,,,,2.0,,,4190,,,,
5051 ,5051,47TYY0579,,3,268,,8-20,P,,,,2.7,,,4155,,,,
5055 ,5055,47TYY0557,,4,69,,,,,,,4.1,,,4211,,,,
5062 ,5062,47TYY0570,,3,365,,2-23,S,,,,3.3,,,4168,,,,
5072 ,5072,47TYY0566,,3,268,,3-27,P,,,,1.7,,,4203,,,,
5096 ,5096,47TYY0701,,3,280,,1-13,P,,,,4.2,,11HO4662,4173,-1314,-54,-32,-397
5135 ,5135,47TZK4020,,3,315,,2-10,P,,,,1.4,,,4237,,,,
5253 ,5253,47TXC8698,,3,220,,8-13,P,,,,1.1,,,4238,,,,
5260 ,5260,47TZK4196,,3,284,,2-21,P,,,,0.7,,,4245,,,,
5263 ,5263,47TXC8697,,3,287,,3-04,P,,,,4.7,,,4246,,,,
5265 ,5265,47TYY0840,,3,275,,6-20,P,,,,1.3,7JE329,,3859,,,,
5294 ,5294,47TYY0830,,3,312,,1-29,P,,,,1.5,7JE359,200HO3,2259,+424,-3,+0,-41
5318 ,5318,47IBD0467,,3,237,,6-30,P,,,,1.2,,,,,,,
5332 ,5332,47TYY0814,,4,51,,,,,,,0.1,,11HO4712,4264,-614,-22,-18,-229
5364 ,5364,47TYY0889,,3,289,,3-31,P,,,,1.7,,,4263,,,,
5370 ,5370,47TYY0862,,3,267,,2-04,P,,,,1.7,7JE329,,2319,,,,
5376 ,5376,47TYY0856,,2,378,,8-17,P,,,,1.6,,73HO2759,2000,-610,-25,-26,-224
5380 ,5380,47TYY0855,,2,341,,5-13,P,,,,0.6,,,4281,,,,
5383 ,5383,47TYY0882,,3,209,,9-29,,,,,1.4,,,4336,,,,
5384 ,5384,47TYY0857,,3,221,,5-22,P,,,,3.8,,,4339,,,,
5388 ,5388,47TYY0680,,3,298,,4-13,P,,,,3.9,,,4344,,,,
5406 ,5406,47TYY0887,,3,326,,3-13,P,,,,1.3,,,4239,,,,
5445 ,5445,47TZK4383,,3,184,,7-14,P,,,,1.9,,,4402,,,,
5458 ,5458,47TZK4397,,3,163,,9-21,,,,,4.9,,,4431,,,,
5478 ,5478,47TZK4417,,3,225,,7-20,P,,,,2.0,,,4473,,,,
5487 ,5487,53689935,,3,181,,9-06,P,,,,0.1,,,4445,,,,
5489 ,5489,47TZK4435,,2,353,,5-10,P,,,,1.9,,,4484,,,,
5495 ,5495,47TZK4430,,3,46,,,,,,,4.3,,,4410,,,,
5498 ,5498,47TZK4433,,2,388,,,C,,,,0.9,,,4348,,,,
5511 ,5511,47TZK4502,,3,96,,10-06,,,,,0.1,,29HO9215,2386,+927,+15,+28,+134
5523 ,5523,47TZK4438,,3,249,,6-15,P,,,,1.3,,,,,,,
5561 ,5561,47TZD2500,,3,123,,10-10,,,,,1.3,,7HO6417,2735,-604,+27,+8,+260
5623 ,5623,47TZK4546,,3,40,,,,,,,0.7,,,2487,,,,
5626 ,5626,47TZK4534,,2,354,,3-10,P,,,,2.3,,,4405,,,,
5631 ,5631,47TZK4827,,3,142,,9-29,,,,,0.1,,,4428,,,,
5637 ,5637,47TZK4821,,3,105,,9-28,,,,,0.7,,,4469,,,,
5649 ,5649,47VAN9543,,3,131,,9-22,,,,,1.5,,,4471,,,,
5671 ,5671,47TZK4813,,2,362,,1-12,P,,,,1.6,,,4474,,,,
5674 ,5674,47VAN9532,,3,174,,10-14,,,,,4.7,,,4481,,,,
5676 ,5676,47VAN9583,,3,117,,9-15,P,,,,5.4,,11HO4400,4304,,,,
5679 ,5679,47VAN9561,,3,219,,9-29,,,,,1.0,,,4482,,,,
5687 ,5687,47TZK4807,,3,79,,,,,,,,,,4448,,,,
5694 ,5694,47VAN9537,,2,399,,1-23,P,,,,2.1,,,4491,,,,
5701 ,5701,47VAN9560,,3,48,,,,,,,2.7,,,4510,,,,
5707 ,5707,47VAN9551,,3,95,,10-05,,,,,1.1,,,4516,,,,
5713 ,5713,47VAN9569,,3,143,,8-22,P,,,,1.1,,,4522,,,,
5735 ,5735,47VAN9722,,3,42,,,,,,,0.1,,,4505,,,,
5757 ,5757,47VAN9727,,2,238,,10-08,,,,,1.5,HBJRSIRE,,1341,,,,
5761 ,5761,47VAN9706,,2,99,,10-05,,,,,0.1,,,1341,,,,
5766 ,5766,47VAN9752,,3,56,,,,,,,0.1,,,4537,,,,
5822 ,5822,47NAN9781,,3,29,,,,,,,1.3,,,4529,,,,
5823 ,5823,47VAN9780,,2,263,,2-05,P,,,,1.6,,,4549,,,,
5828 ,5828,47VAN9784,,3,42,,,,,,,0.1,,,4501,,,,
5835 ,5835,47TRY9696,,2,271,,4-14,P,,,,1.6,,,4577,,,,
5839 ,5839,47TRY9689,,2,148,,8-18,P,,,,0.1,,,4576,,,,
5846 ,5846,47TRY9684,,3,70,,,,,,,2.1,,,4543,,,,
5849 ,5849,47TRY9680,,3,66,,,,,,,0.4,,,,,,,
5908 ,5908,47VAJ8182,,2,299,,6-16,P,,,,0.9,,,4562,,,,
5913 ,5913,47VAJ8186,,2,95,,10-06,,,,,2.5,,14HO4348,2725,-934,-32,-27,-260
5921 ,5921,47VAJ8285,,2,309,,2-25,P,,,,0.1,,1HO5588,2578,+1120,+10,+27,+162
5939 ,5939,47VAJ8230,,3,55,,,,,,,7.5,,,4564,,,,
5940 ,5940,47VAJ8244,,2,345,,4-15,P,,,,1.7,,,4555,,,,
5954 ,5954,47VAK2836,,2,311,,5-01,P,,,,2.2,,1HO6248,2711,-383,-41,-15,-172
5955 ,5955,47VAK2837,,1,636,,7-24,P,,,,1.5,203HO466,7HO4637,2691,+524,+24,+11,+106
5957 ,5957,47VAK2841,,2,257,,5-22,P,,,,1.1,,7HO6417,2729,,,,
5958 ,5958,47VAK2839,,2,359,,5-31,P,,,,0.9,,7HO6417,2729,,,,
5961 ,5961,47VAK2833,,2,216,,7-01,P,,,,1.1,,7HO6417,2729,,,,
5962 ,5962,47VAK2830,,3,30,,,,,,,0.6,,1HO6248,2711,-383,-41,-15,-172
5984 ,5984,47VAJ8287,,2,377,,6-02,P,,,,1.1,,1HO5702,2704,+1829,+64,+41,+353
5996 ,5996,47VAJ8241,,2,253,,8-03,P,,,,0.4,,93060,2726,,,,
6001 ,6001,47VAJ8238,,2,189,,7-07,P,,,,1.1,,,4575,,,,
6007 ,6007,47VAJ8377,,2,260,,2-22,P,,,,0.9,,1HO7777,2753,+341,+5,+9,-104
6012 ,6012,47VAJ8388,,2,332,,4-01,S,,,,0.8,,1HO6671,2645,-97,-19,-11,-62
6014 ,6014,47VAJ8381,,2,276,,2-08,P,,,,0.1,1HO7235,,4256,,,,
6049 ,6049,47VAJ8405,,2,189,,8-11,P,,,,0.4,,,,,,,
6053 ,6053,47VAJ8494,,2,284,,6-23,P,,,,1.3,,1HO5702,2620,+135,-10,-3,-59
6067 ,6067,47VAJ8488,,2,225,,5-29,P,,,,0.1,,1HO5588,2769,+1244,+43,+23,+225
6169 ,6169,47TZD3302,,1,502,,,C,,,,1.3,507HO6838,7HO4637,5025,+421,-6,-1,-101
6170 ,6170,47TZD3295,,1,366,,2-07,P,,,,2.7,507HO6695,1HO2406,2986,,,,
6174 ,6174,47TZD3298,,2,54,,,,,,,0.1,507HO6695,1HO3895,2980,+614,-7,+17,+104
6207 ,6207,47VAJ9409,,1,459,,1-22,S,,,,0.3,,11HO5929,2711,-264,+2,-3,+50
6408 ,6408,47VBY8570,,2,40,,,,,,,,,1HO5588,2851,+1644,+36,+39,+330
6432 ,6432,47VBY8632,,2,38,,,,,,,1.0,HBHOLSTEI,1HO6360,2756,-479,-26,-22,+66
6433 ,6433,47VBY8613,,2,28,,,,,,,2.2,,7HO6417,2862,+384,+40,+30,+331
6435 ,6435,47VBY8604,,1,325,,2-10,P,,,,1.7,,,4395,,,,
6438 ,6438,47VBY8577,,2,32,,,,,,,3.4,,,5263,,,,
6444 ,6444,47VBY8578,,2,30,,,,,,,0.9,HBHOLSTEI,1HO6360,5027,-376,-15,-10,+83
6454 ,6454,47VBY8580,,1,305,,1-23,P,,,,1.5,BHOLSTEIN,,2879,,,,
6455 ,6455,47VBY8569,,1,281,,1-20,P,,,,0.9,HBHOLSTEI,1HO5588,2995,+729,+13,+10,+20
6467 ,6467,47VBY8556,,1,289,,1-14,P,,,,2.4,,7JE329,5265,-817,+27,-1,+148
6473 ,6473,47VBY8601,,1,283,,1-20,P,,,,3.2,BHOLSTEIN,UNKNOWN,2860,,,,
6508 ,6508,47VBY8807,,1,307,,3-21,P,,,,2.7,,203HO421,5308,+589,-1,+24,+171
6509 ,6509,47VBY8713,,1,322,,2-19,P,,,,3.3,,203HO421,5308,+589,-1,+24,+171
6516 ,6516,47VBY8717,,1,283,,2-10,P,,,,2.2,HBHOLSTEI,7HO6417,5134,+344,+29,+29,+403
6523 ,6523,47VBY8770,,1,332,,2-14,P,,,,1.0,,9HO2575,5198,-277,-37,-10,+38
6524 ,6524,47VBY8722,,1,279,,2-10,P,,,,0.5,BHOLSTEIN,9HO2575,2841,-754,-26,-21,+42
6532 ,6532,47VBY8721,,1,306,,1-31,P,,,,2.0,HBJERSEYS,,5107,,,,
6536 ,6536,47VBY8714,,1,288,,2-18,P,,,,3.4,121902180,,5332,,,,
6538 ,6538,47VBY8791,,1,305,,5-17,P,,,,1.1,,29HO10321,5129,+129,+2,+3,+65
6547 ,6547,47VBY8788,,1,267,,3-30,P,,,,0.3,HBJERSEYS,1HO6360,2932,+206,-1,+8,+249
6549 ,6549,47VBY8822,,1,292,,2-17,P,,,,0.6,,203HO466,5326,-1156,-26,-37,-166
6550 ,6550,47VBY8741,,1,131,,8-31,P,,,,1.7,1HO9164,,3936,,,,
6554 ,6554,47VBY8803,,1,275,,4-15,P,,,,1.1,HBJERSEYS,,5065,,,,
6576 ,6576,47VBY8810,,1,273,,7-28,P,,,,1.2,HBJERSEYS,7HO6417,5150,+25,+13,+4,+240
6614 ,6614,47VBY8731,,1,54,,,,,,,2.0,1HO7290,,4285,,,,
6620 ,6620,47VBY8733,,1,254,,6-29,P,,,,1.1,1HO5045,1HO2406,5159,+470,+3,+22,+98
6627 ,6627,47VBY8767,,1,102,,9-29,,,,,3.0,1HO5045,14HO2736,5277,+726,+9,+12,+174
6634 ,6634,47VBY8969,,1,104,,10-15,,,,,0.1,1HO7169,1HO6671,2813,+1044,+14,+29,+206
6640 ,6640,47VBY8960,,1,103,,9-29,,,,,0.4,1HO6939,7HO6417,2783,+1050,+63,+41,+468
6642 ,6642,47VBY8922,,1,271,,4-04,P,,,,3.1,HBJERSEYS,1HO6802,5156,+650,+0,+8,+85
6647 ,6647,47VBY8946,,1,262,,5-01,P,,,,1.8,HBJERSEYS,14HO3597,5170,-260,-3,-13,+132
6652 ,6652,47VBY8927,,1,111,,,,,,,2.6,7HO6417,9HO2575,2723,-239,-50,-3,+67
6664 ,6664,47VBY8964,,1,249,,5-27,P,,,,1.7,,,1363,,,,
6666 ,6666,47VBY8956,,1,267,,6-03,P,,,,3.2,HBJERSEYS,1HO2406,5238,+676,+14,+18,+135
6670 ,6670,47VBY8947,,1,265,,4-21,P,,,,1.7,,203HO466,5323,-97,-22,+2,+175
6684 ,6684,47VBY8988,,1,99,,10-06,,,,,,1HO5045,7HO6417,5439,+32,+5,+10,+204
6689 ,6689,47VBY8967,,1,149,,10-07,,,,,0.2,1HO7235,7HO6247,2261,+724,-28,+6,-69
6690 ,6690,47VBY8944,,1,84,,,H,,,,0.1,1HO5045,14HO3160,2484,+655,+6,+16,+67
6691 ,6691,47VBY8929,,1,127,,9-07,P,,,,5.9,1HO6833,1HO5551,2450,+1453,+23,+39,+235
6700 ,6700,47VBY8994,,1,144,,8-18,P,,,,2.1,1HO9226,1HO5551,2491,+734,+51,+24,+200
6702 ,6702,47VBY8979,,1,76,,,,,,,2.8,1HO9356,,4219,,,,
6706 ,6706,47VBY8931,,1,176,,10-06,,,,,0.1,,1HO5702,2909,+593,+34,+12,+93
6719 ,6719,47VBY9230,,1,62,,,,,,,6.1,1HO6721,7HO6417,5297,+73,+20,+21,+260
6730 ,6730,47VBY9277,,1,201,,9-15,P,,,,1.2,,,4359,,,,
6741 ,6741,47VBY9285,,1,45,,,,,,,2.7,1HO6833,,2406,,,,
6751 ,6751,47VBY9290,,1,174,,10-13,,,,,1.0,,,4584,,,,
6762 ,6762,47VBY9212,,1,100,,9-23,,,,,0.1,29HO10493,,2319,,,,
6772 ,6772,47VBY9281,,1,131,,8-20,P,,,,0.7,507HO7466,1HO5433,5492,+909,-8,+25,+191
6778 ,6778,47VBY9236,,1,195,,8-08,P,,,,0.4,,,3882,,,,
6779 ,6779,47VBY9257,,1,123,,9-07,P,,,,1.5,1HO6721,7HO6247,2087,-972,-45,-33,-249
6780 ,6780,47VBY9218,,1,151,,8-07,P,,,,0.1,1HO6833,1HO2278,4262,-782,-34,-19,-74
6787 ,6787,47VBY9226,,1,57,,,,,,,3.1,1HO6721,,4338,,,,
6811 ,6811,47VBY9805,,1,142,,,,,,,0.3,501HO7290,UNKNOWN,5521,,,,
6814 ,6814,47VBY9216,,1,163,,8-03,P,,,,2.4,,1HO5315,5515,+375,+5,+12,-49
6815 ,6815,47VBY9242,,1,169,,10-06,,,,,1.7,,29HO10321,5453,-413,+22,+1,+79
6816 ,6816,47VBY9838,,1,149,,10-06,,,,,1.8,501HO7467,7HO6417,5579,+1306,+58,+44,+407
6830 ,6830,47VBY9817,,1,81,,,,,,,,1HO7169,,4066,,,,
6831 ,6831,47VBY9813,,1,84,,,,,,,5.9,1HO9362,,4038,,,,
6832 ,6832,47VBY9788,,1,153,,10-14,,,,,0.8,HBJERSEYS,1HO6671,5497,+1513,+37,+44,+291
6833 ,6833,47VBY9796,,1,77,,,,,,,3.0,501HO7467,,4603,,,,
6837 ,6837,47VBY9808,,1,149,,9-06,P,,,,0.5,1HO9362,,4539,,,,
6839 ,6839,47VBY9811,,1,157,,8-11,P,,,,0.4,7HO6168,,4401,,,,
6847 ,6847,47VBY9830,,1,121,,8-31,P,,,,5.6,7HO6838,1HO5626,2571,+428,-5,+9,-18
6849 ,6849,47VBY9769,,1,139,,8-25,P,,,,0.6,1HO7127,,4593,,,,
6851 ,6851,47VBY9803,,1,145,,8-18,P,,,,0.2,1HO6833,9HO2575,2863,-322,-12,-4,+170
6852 ,6852,47VBY9754,,1,126,,9-26,,,,,1.3,507HO6168,1HO2406,5610,+157,+11,+5,+31
6853 ,6853,47VBY9809,,1,57,,,,,,,4.7,7HO6168,,4354,,,,
6857 ,6857,47VBY9783,,1,118,,9-15,P,,,,1.2,507HO6838,BULL,5679,,,,
6861 ,6861,47VBY9816,,1,150,,8-16,P,,,,0.1,1HO6939,,4220,,,,
6864 ,6864,47VBY9753,,1,95,,10-06,,,,,0.2,1HO9380,,2461,,,,
6866 ,6866,47VBY9792,,1,66,,,,,,,0.1,507HO6838,1HO8615,5516,-725,-7,-12,-1
6867 ,6867,47VBY9794,,1,128,,10-13,,,,,0.1,1HO7235,,5631,,,,
6868 ,6868,47VBY9837,,1,114,,9-22,,,,,0.1,507HO7466,203HO466,5325,-250,-7,-6,+23
6869 ,6869,47VBY9798,,1,98,,10-06,,,,,0.9,1HO6833,1HO5588,5658,+1124,+15,+22,+237
6872 ,6872,47VBY9774,,1,83,,,,,,,0.1,1HO7235,7HO6417,5026,+832,+47,+37,+463
6873 ,6873,47VBY9804,,1,79,,,,,,,3.4,1HO7235,,4602,,,,
6874 ,6874,47VBY9789,,1,23,,,,,,,,1HO6721,,4348,,,,
6876 ,6876,47VBY9825,,1,86,,,,,,,0.1,,1HO8752,5484,+609,+10,+24,+264
6878 ,6878,47VBY9773,,1,93,,10-13,,,,,0.4,1HO9354,,4530,,,,
6879 ,6879,47VBY9771,,1,134,,10-06,,,,,0.4,501HO7290,1HO6360,5542,+157,+7,+7,+395
6880 ,6880,47VBY9823,,1,90,,10-13,,,,,5.3,7HO6838,11HO4662,2444,-98,-8,+7,+58
6882 ,6882,47VBY9776,,1,53,,,,,,,,507HO6838,7HO6695,5636,+252,+43,+2,+121
6887 ,6887,47VBY9763,,1,105,,9-29,,,,,0.2,1HO7336,,4108,,,,
6888 ,6888,47VBY9814,,1,149,,10-06,,,,,0.3,14HO3801,1HO6360,2818,+649,-6,+21,+315
6889 ,6889,47VBY9749,,1,136,,9-03,P,,,,0.9,1HO6987,,3831,,,,
6893 ,6893,47VBY9795,,1,95,,10-06,,,,,1.4,507HO6838,BULL,5629,,,,
6894 ,6894,47VBY9835,,1,132,,9-26,,,,,0.6,1HO6721,1HO5588,2614,-173,-23,-14,-168
6896 ,6896,47VBY9802,,1,118,,10-16,,,,,0.3,507HO6838,29HO10483,5598,+89,+20,+11,+149
6898 ,6898,47VBY9829,,1,134,,9-01,P,,,,2.6,501HO7467,1HO6802,5601,+960,+44,+21,+324
6899 ,6899,47VBY9758,,1,112,,9-19,,,,,,1HO6833,1HO6360,5554,-38,-1,+3,+298
6900 ,6900,47VBY9787,,1,127,,9-05,P,,,,0.4,1HO7290,UNKNOWN,5487,,,,
6901 ,6901,47VBY9770,,1,117,,10-09,,,,,0.4,507HO6838,29HO10321,5614,+1082,+48,+28,+271
6903 ,6903,47VBY9764,,1,98,,10-06,,,,,0.1,1HO5045,,3803,,,,
6905 ,6905,47VBY9780,,1,41,,,,,,,6.3,507HO6168,7HO6695,5618,-325,+29,-2,+30
6907 ,6907,47VBY9772,,1,97,,10-06,,,,,0.4,507HO6168,7HO6695,5663,+65,+12,+2,-11
6908 ,6908,47VBY9761,,1,101,,,C,,,,3.0,507HO6168,1HO6360,5622,-33,-16,-7,+202
6909 ,6909,47VBY9751,,1,121,,9-13,P,,,,1.6,7HO6782,,3760,,,,
6910 ,6910,47VBY9760,,1,103,,9-28,,,,,0.1,7HO6782,,2250,,,,
6912 ,6912,47VBY9779,,1,132,,10-13,,,,,0.4,,1HO6360,5540,,,,
6916 ,6916,47VBY9759,,1,99,,10-04,,,,,4.0,11HO7123,1HO6248,2249,+191,+5,+6,+134
6917 ,6917,47VBY9775,,1,124,,10-12,,,,,2.7,1HO5433,11HO4623,2575,-325,-10,-15,-154
6918 ,6918,47VBY9777,,1,119,,9-15,P,,,,2.9,501HO7169,1HO2406,5625,+515,+16,+13,+88
6920 ,6920,47VBY9781,,1,82,,,,,,,3.1,1HO6721,1HO8581,5585,-967,-1,-10,-23
6921 ,6921,47VCP1769,,1,133,,9-01,P,,,,0.6,507HO6168,1HO2406,5613,+636,+14,+18,+95
6922 ,6922,47VCP1799,,1,28,,,,,,,3.6,1HO7290,,3951,,,,
6924 ,6924,47VCP1778,,1,94,,10-13,,,,,1.7,507HO6168,1HO6360,5641,,,,
6925 ,6925,47VBY9757,,1,126,,9-07,P,,,,1.9,1HO7690,,2624,,,,
6926 ,6926,47VCP1785,,1,47,,,,,,,2.2,507HO6838,11HO5183,5499,,,,
6927 ,6927,47VCP1775,,1,99,,10-06,,,,,0.1,,11HO5183,5257,+1084,+30,+45,+308
6928 ,6928,47VCP1767,,1,56,,,,,,,0.1,29HO10124,11HO7130,5522,-512,-22,-11,-179
6930 ,6930,47VCP1777,,1,27,,,,,,,3.0,1HO7767,9HO2575,2846,-683,-8,-17,+111
6931 ,6931,47VCP1774,,1,97,,10-06,,,,,8.1,1HO7290,,1431,,,,
6934 ,6934,47VCP1788,,1,43,,,,,,,0.1,HBJERSEYS,1HO5587,5479,-12,-7,+11,+48
6937 ,6937,47VCP1758,,1,62,,,,,,,0.1,507HO7466,7HO6695,5668,+187,+17,+8,+92
6938 ,6938,47VCP1790,,1,80,,,,,,,2.9,501HO7467,7HO6417,5588,-814,-8,-15,+144
6939 ,6939,47VCP1770,,1,145,,,N,,,,0.9,1HO7127,1HO2394,5475,+800,+26,+26,+172
6940 ,6940,47VCP1766,,1,58,,,,,,,4.3,1HO7767,1HO6360,2746,-46,+1,+4,+282
6941 ,6941,47VCP1763,,1,105,,9-29,,,,,1.5,501HO6987,29HO10728,5699,+1251,+11,+29,+153
6942 ,6942,47VCP1772,,1,91,,10-13,,,,,0.1,507HO6838,,5687,,,,
6943 ,6943,47VCP1738,,1,54,,,,,,,3.3,1HO6833,,5670,,,,
6944 ,6944,47VCP1783,,1,84,,,,,,,0.1,507HO6168,14HO4384,5683,+509,+21,+9,+204
6946 ,6946,47VCP1789,,1,118,,,N,,,,2.0,501HO6987,29HO10321,5536,+237,+30,+10,+124
6947 ,6947,47VCP1731,,1,78,,,,,,,6.3,507HO7466,,5671,,,,
6950 ,6950,47VCP1740,,1,37,,,,,,,1.3,1HO9390,1HO7449,2394,+398,-7,+15,-3
6952 ,6952,47VCP1723,,1,52,,,,,,,5.7,501HO7169,7HO7264,5684,-78,+18,-4,+121
6954 ,6954,47VCP1784,,1,84,,,,,,,4.4,1HO7624,7HO6417,2691,+597,+41,+28,+431
6955 ,6955,47VCP1798,,1,97,,10-05,,,,,0.1,1HO6776,,4449,,,,
6957 ,6957,47VCP2047,,1,101,,10-06,,,,,,501HO7290,7HO6695,5794,-237,+20,-5,-59
6958 ,6958,47VCP1791,,1,96,,10-06,,,,,0.1,7HO7839,,2458,,,,
6959 ,6959,47VCP1792,,1,44,,,,,,,1.4,1HO9390,,4170,,,,
6963 ,6963,47VCP1736,,1,37,,,,,,,0.5,14HO3801,7HO5851,2260,-414,+8,-2,+80
6965 ,6965,47VCP1749,,1,104,,9-29,,,,,0.4,501HO7575,11HO7319,5660,-282,-25,-13,-36
6966 ,6966,47VCP1741,,1,45,,,,,,,1.2,501HO7467,,5723,,,,
6967 ,6967,47VCP1760,,1,89,,10-02,,,,,0.7,29HO10493,1HO6802,5661,+951,+24,+21,+262
6969 ,6969,47VCP1732,,1,98,,10-06,,,,,0.3,1HO6845,,4476,,,,
6970 ,6970,47VCP1781,,1,66,,,,,,,0.1,29HO10124,,4599,,,,
6972 ,6972,47VCP1756,,1,67,,,,,,,0.6,1HO9390,,1778,,,,
6973 ,6973,47VCP1768,,1,102,,9-29,,,,,3.2,,,5694,,,,
6975 ,6975,47VCP1787,,1,110,,10-14,,,,,0.2,7HO7602,1HO6149,2551,+1351,+54,+32,+195
6979 ,6979,47VCP1794,,1,92,,10-13,,,,,5.1,1HO9448,1HO6149,2426,+1322,+36,+30,+58
6980 ,6980,47VCP1796,,1,58,,,,,,,3.2,1HO6939,,2599,,,,
6981 ,6981,47VCP1733,,1,89,,10-18,,,,,0.1,14HO3801,,5098,,,,
6982 ,6982,47VCP1745,,1,86,,,,,,,2.9,1HO7840,11HO5183,5125,+560,+1,+19,+205
6983 ,6983,47VCP1764,,1,80,,,,,,,0.1,1HO6721,14HO3751,5651,+1399,+25,+43,+187
6985 ,6985,47VCP1720,,1,84,,,,,,,0.4,1HO7690,14HO4496,5068,+168,-8,+1,-107
6986 ,6986,47VCP1771,,1,58,,,,,,,5.3,1HO7767,,2882,,,,
6989 ,6989,47VCP1729,,1,69,,,,,,,0.6,501HO6987,29HO10241,5714,+309,+33,+18,+369
6990 ,6990,47VCP1737,,1,78,,,,,,,0.1,7HO6168,,5055,,,,
6991 ,6991,47VCP1719,,1,93,,10-03,,,,,,1HO7336,14HO3367,2597,+224,+33,+21,+298
6992 ,6992,47VCP1762,,1,65,,,,,,,0.4,1HO7336,11HO4662,2488,+1143,+50,+38,+276
6995 ,6995,47VCP1717,,1,85,,,H,,,,2.2,501HO7169,29HO10302,5729,+842,+11,+14,+154
6996 ,6996,47VCP1735,,1,60,,,,,,,1.3,1HO9446,,4335,,,,
6997 ,6997,47VCP1751,,1,35,,,,,,,2.8,1HO9448,7HO6417,2567,+711,+29,+22,+308
7000 ,7000,47VCP1721,,1,85,,,,,,,6.2,1HO9446,,4425,,,,
7002 ,7002,47VCP1739,,1,65,,,,,,,0.1,14HO3801,1HO5702,2838,+251,+11,-4,+20
7003 ,7003,47VCP1765,,1,31,,,,,,,3.2,501HO7467,29HO10728,5669,+572,-6,+14,-12
7009 ,7009,47VCP1726,,1,41,,,,,,,3.7,501HO6987,1HO6671,5702,+177,+8,+7,+64
7013 ,7013,47VCP1754,,1,51,,,,,,,,507HO7466,11HO5183,5609,-13,-24,+1,-98
7016 ,7016,47VCP1759,,1,42,,,,,,,0.9,7HO7482,1HO5588,5672,-17,-21,-10,-172
7018 ,7018,47VCP1724,,1,69,,,,,,,0.1,1HO6827,7HO6417,2825,-428,-2,-3,+170
7019 ,7019,47VCP1727,,1,38,,,,,,,0.8,1HO2406,7HO6417,2968,+463,+31,+21,+362
7021 ,7021,47VCP1797,,1,63,,,,,,,3.1,1HO9372,,2384,,,,
7025 ,7025,47VCP1753,,1,23,,,,,,,6.6,501HO7290,,5707,,,,
7026 ,7026,47VCP1728,,1,33,,,,,,,3.3,507HO7466,,5728,,,,
7030 ,7030,47VCP1725,,1,63,,,,,,,2.6,1HO6987,,4470,,,,
7033 ,7033,47VCP2070,,1,69,,,,,,,0.1,501HO7169,1HO6802,5779,-167,-22,-18,-25
7034 ,7034,47VCP2019,,1,69,,,,,,,2.2,507HO7466,11HO7130,5719,+111,+19,+16,+204
7036 ,7036,47VCP2055,,1,28,,,,,,,5.8,501HO7169,7HO6695,5773,-478,+16,-14,-114
7038 ,7038,47VCP2086,,1,32,,,,,,,2.6,507HO7466,29HO10728,5760,+294,+5,+12,+158
7041 ,7041,47VCP2090,,1,37,,,,,,,4.0,1HO7169,1HO2406,5180,-21,+0,+7,+45
7049 ,7049,47VCP2013,,1,25,,,,,,,3.3,1HO6987,1HO5588,2685,+1220,+2,+19,+69
7053 ,7053,47VCP2032,,1,54,,,,,,,,1HO9397,7HO6247,2231,-832,-35,-28,-264
7061 ,7061,47VCP2069,,1,33,,,,,,,3.3,507HO6168,11HO7319,5738,,,,
7067 ,7067,47VCP2065,,1,25,,,,,,,,1HO6943,11HO5534,4463,+62,-12,+2,+6
7071 ,7071,47VCP2052,,1,29,,,,,,,5.6,1HO7290,7HO6349,5045,-252,+22,+6,+94
7073 ,7073,47VCP2036,,1,51,,,,,,,2.3,29HO11396,14HO3367,2896,+471,+30,+26,+221
7074 ,7074,47VCP2087,,1,54,,,,,,,6.3,507HO6168,29HO10483,5758,,,,
7083 ,7083,47VCP2029,,1,36,,,,,,,2.7,1HO9444,14HO4246,2493,+218,+19,+7,+59
7090 ,7090,47VCP2054,,1,57,,,,,,,,7HO6168,,2221,,,,
7095 ,7095,47VCP2026,,1,23,,,,,,,,507HO6168,94JE3083,5812,+1931,+50,+41,+372
7096 ,7096,47VCP2028,,1,45,,,,,,,0.6,1HO7169,,4191,,,,
